text,label
"This video examines the thawing of permafrost due to changes in climate and shows examples of the impacts that warming temperatures have on permafrost in the Arctic, including the release of the greenhouse gas methane. Dramatic results are shown, including sink holes forming on the landscape and beneath buildings, roads, and other infrastructure, causing some communities to relocate.",science and education
The video addresses impact of warming temperatures on major lakes of the world with specific focus on Lake Superior and Lake Tanganyika. It discusses the science of water stratification and its impact on lake ecosystems and on human populations whose livelihoods depend on the lakes.,science and education
This video examines what will happen to crops as Earth's temperature rises and soils dry out because of changing climate.,science and education
"In this activity, students chart temperature changes over time in Antarctica's paleoclimate history by reading rock cores. Students use their data to create an interactive display illustrating how Antarctica's climate timeline can be interpreted from ANDRILL rock cores.",science and education
"As a segment in PBS's Coping with Climate Change series, Hari Sreenivasan reports on the actions the city of Chicago is taking to mitigate climate change in an urban landscape.",science and education
"In this video clip from Earth: The Operators' Manual, host Richard Alley discusses  China's efforts  to develop clean energy technologies and to reduce CO2 in the atmosphere, by building coal plants using CO2 sequestration technology. (scroll down page for video)",science and education
"Students focus on the three interconnected choices global society faces as Earth's climate continues to changeâsuffer, adapt, and mitigateâto analyze and predict current and future impacts to Earth's systems. Using videos excerpted from NOVA: Decoding the Weather Machine, students explore ways that adaptation and mitigation strategies can work at various levels to minimize suffering and then develop an evidence-based action plan for their local community.",science and education
"This video and accompanying essay examine ways to reduce the environmental impact of burning coal. Two technologies are discussed: turning solid coal into a clean-burning fuel gas (syngas), and capture and storage of CO2.",science and education
"In this activity, students learn about the scientific evidence supporting climate change, use this information to evaluate and improve conclusions some people might draw about climate change, and participate in a role-play to negotiate solutions to climate change.",science and education
In this activity students learn how Earth's energy balance is regulating climate.  This activity is lesson 4 in the nine-lesson module Visualizing and Understanding the Science of Climate Change.,science and education
This interactive role-playing simulation is conducted as a simulated emergency climate summit organized by the United Nations that convenes global stakeholders to establish a concrete plan that limits warming to Paris Agreement goals. This game is a fun format for large groups to explore climate change solutions and see what it would really take to address this global challenge.,science and education
"This activity introduces students to global climate patterns by having each student collect information about the climate in a particular region of the globe. After collecting information, students share data through posters in class and consider factors that lead to differences in climate in different parts of the world. Finally, students synthesize the information to see how climate varies around the world.",science and education
"In this short video, learn about actions that humans can take to mitigate climate change and adapt to its impacts. Use this resource to stimulate thinking and questions about climate change and to provide opportunities for students to design solutions and communicate information.",cience and education
"This video discusses how the populous areas west of the Andes are largely desert and rely on glacial meltwater as an important source of fresh water.  Because the Peruvian glaciers high in the Andes are in rapid retreat, scientists are monitoring the steadily shrinking glaciers and the impact of their reduction on local populations.",cience and education
"This 3-activity sequence addresses the question: &amp;amp;quot;To what extent should coastal communities build or rebuild?&amp;amp;quot; The activity uses social science and geoscience data to prepare an evidence-based response to the question, in targeted US coastal communities.",cience and education
The video offers a simple and easy-to-understand overview of climate change. It poses basic questions such as 'What is it?' and 'How will it effect us?' and effectively answers those questions.,cience and education
"This video documents the effects of increasing global temperatures on biodiversity (changes in distribution, range, and numbers) and human populations. Adaptations to climate change are also outlined.",cience and education
This graphic indicator measures drought conditions of U.S. lands.,cience and education
This graphic indicator describes trends in average precipitation for the United States and the world.,cience and education
"This resource is part of a collection of visualizations that illustrate observed changes in temperature, precipitation, storms, floods, and droughts. This resource focuses on US and Global temperature. Rising global average temperature is associated with widespread changes in weather patterns. Scientific studies indicate that extreme weather events such as heat waves and large storms are likely to become more frequent or more intense with human-induced climate change. The larger collection includes climate change indicators within the oceans, snow and ice, and other ecosystems and the effects on humans and our society.",cience and education
This Jigsaw exercise has students discuss radio stories from the Yale Climate Connections (YCC) project as a team to deepen their thinking around climate change issues.,cience and education
"This video focuses on the science of climate change and its impacts on wildlife on land and in the sea, and their habitats in the U.S. There are short sections on walruses, coral reefs, migrating birds and their breeding grounds, freshwater fish, bees, etc.  Video concludes with some discussion about solutions, including reduce/recycle/reuse, energy conservation, backyard habitats, and citizen scientists.",cience and education
"In this activity, students learn about how climate change is affecting the Arctic ecosystem and then investigate how this change is impacting polar bear populations. Students analyze maps of Arctic sea ice, temperature graphs, and polar bear population data to answer questions about the impact of climate change on the Arctic ecosystem.",cience and education
"Through this lesson plan your students will learn that human induced climate change causes biodiversity disturbances and could be responsible for the increased risk of animal virus spillover into human populations. Thus, the use of this lesson plan allows you to integrate the teaching of a climate science topic with a core topic in Biological and Environmental Sciences. The lab allows students to explore the impact of climate change on an organism of their choice by doing a diachronic analysis of data from Global Biodiversity Information Facility (GBIF).",cience and education
"This unit introduces high school students to climate change, the carbon cycle, and the effects of increasing atmospheric carbon dioxide on Earth's climate. Students create a model from string, toss bean bags, and sort chemical cards to review key processes in the carbon cycle. Then they quantitatively model the carbon cycle by playing a board game.",cience and education
Video presents a broad overview of what (NASA) satellites can tell us about how climate change is affecting oceans.,cience and education
This activity covers the role that the oceans may play in climate change and how climate change may affect the oceans. It is lesson 8 in a nine-lesson module Visualizing and Understanding the Science of Climate Change.,cience and education
"This unit consists of seven distinct activities that teach climate change, the water cycle, and the effects of the changing climate on water resources through the use of games, science experiments, investigations, role-playing, research, and creating a final project to showcase learning.",cience and education
"This PBS video focuses on sea level rise in Norfolk, Virginia and how the residents are managing the logistical, financial and political implications. Science journalists who have been studying Norfolk's rising sea level problems are interviewed, as well as local residents who are being impacted.",science and education
"This video addresses how climate change is affecting the biomes and ecosystems in the US Pacific Northwest, Alaska, Hawaii and the Caribbean Islands. It also highlights the impacts on infrastructure and defines key climate science terms.",science and education
"Students will learn and research who is culpable in climate change by participating in a role-playing trial. Students represent different groups (i.e. US government, consumers, oil and coal industry) and must present a case. Students can also act as a jury, and the teacher will be the prosecutor.",science and education
This is the seventh of nine lessons in the 'Visualizing and Understanding the Science of Climate Change' website. This lesson addresses climate feedback loops and how these loops help drive and regulate Earth's unique climate system.,science and education
"This documentary film takes the viewer on a virtual trip around the world to visit communities in different countries (Asia, Africa, Central America, Australia) taking action on climate change. The documentary weaves together nine inspiring stories, showing that action on climate change is creating jobs, improving lives and turning dreams of a better future into reality.",science and education
This teaching activity is an introduction to how ice cores from the cryosphere are used as indicators and record-keepers of climate change as well as how climate change will affect the cryosphere.,science and education
This activity focuses on reconstructing the Paleocene-Eocene Thermal Maximum (PETM) as an example of a relatively abrupt global warming period. Students access Integrated Ocean Drilling Program (IODP) sediment core data with Virtual Ocean software in order to display relevant marine sediments and their biostratigraphy.,science and education
"This resource is a website that is a self-contained, multi-part introduction to how climate models work. The materials include videos and animations about understanding, constructing and applying climate models.",science and education
"This video explains how scientists construct computer-generated climate models to forecast weather, understand climate, and project climate change. It discusses how different types of climate models can be used and how scientists use computers to build these models.",science and education
"In this resource, students play a climate resilience game and then explore the Intergovernmental Panel on Climate Change's 5th Assessment Report to learn more about how climate scientists handle uncertainty in models.",science and education
"This video offers the audience a specific definition of the term 'global climate models'. It highlights and defines key climate modeling concepts such as the physics of fluids, carbon, nitrogen and water cycles, paleo climate data vs current and projected data vs predictive and real data.",science and education
"The Climate Momentum Simulation allows users to quickly compare the resulting sea level rise, temperature change, atmospheric CO2, and global CO2 emissions from six different policy options projected out to 2100.",science and education
"Students learn about the climate zones of the world by interpreting graphed data, identifying climate zones described in postcards, and deciding what they should pack to visit each of the locations described in the postcards.",science and education
"This National Weather Service interactive visualization includes outlook maps for different types weather predictions. The map includes temperature and precipitation predictions for up to 3 months out, as well as predictions for tropical hazards, weather hazards, and drought. Further data is easily accessed.",science and education
This interactive visualization is a suite of weather and climate datasets as well as tools with which to manipulate and display them visually.,science and education
"This video is part of the Climate Science in a Nutshell video series. This short video looks at the effects of climate change happening right now around the globe, including: more extreme weather events, droughts, forest fires, land use changes, altered ranges of disease-carrying insects, and the loss of some agricultural products. It concludes with a discussion of the differences between weather, climate variability, and climate change.",science and education
"This short video discusses where carbon dioxide, the gas that is mainly responsible for warming up our planet and changing the climate, comes from. It discusses how the rise in atmospheric carbon dioxide comes directly from the burning of fossil fuels and indirectly from the human need for energy.",science and education
"This short video makes the case that rapid climate change affects the whole planet, but individuals can make a difference and make their carbon footprint smaller. Common suggestions are identified for young children to consciously consider what they can do.",science and education
"This is a simulation that illustrates how temperature will be affected by global CO2 emission trajectories. It addresses the issue that even if global emissions begin to decrease, the atmospheric concentration of CO2 will continue to increase, resulting in increased global temperatures.",science and education
"This series of four animations shows how some of the key indicators of climate change (average global temperature, sea level, sea ice extent, carbon emissions) have changed in Earth's recent history.",science and education
"In this activity, students work with climate data from the tropical Pacific Ocean to understand how sea-surface temperature and atmospheric pressure affect precipitation in the tropical Pacific in a case study format.",science and education
"In this activity, students examine climate variability in the North Atlantic associated with the North Atlantic Oscillation (NOA) in a case study format.",science and education
"This short, animated video describes what is meant by climate, its characteristics, and the range of impacts due to climate change.   The difference between mitigation and adaptation is also discussed.",science and education
"This short video addresses the effects of heat waves on human populations, with Black residents of Milwaukee, Wisconsin, as the visual subjects. The narrative is done by a young spoken- word artist.",science and education
This is an interactive graph that involves records of ice cover in two Wisconsin lakes - Lake Mendota and Lake Monona - from 1855-2010.,science and education
This video provides background information and teaching tips about the history and relevance of phenology and seasonal observations of plants and animals within the context of rural Wisconsin.,science and education
This is an interactive webtool that allows the user to choose a state or country and both assess how climate has changed over time and project what future changes are predicted to occur in a given area.,science and education
"This video discusses the differences between climate and weather by defining and presenting examples of each. When presenting examples of weather, the video focuses on severe events and how meteorologists predict and study the weather using measurement, satellites, and radar. The climate focus is primarily on an overview of climate zones.",science and education
"This static graph of changes in CO2 concentrations goes back 400,000 years, showing the dramatic spike in recent years.",science and education
"Students observe which types of clouds are visible, how much of the sky is covered by clouds, and the opacity of clouds. They also report on surface and sky conditions, to complement views from satellites.",science and education
Students analyze and interpret graphs to compare the flow of shortwave energy from the Sun toward China over the course of a year on cloudy versus clear days.,science and education
This animated video describes the difference between weather and climate in a fun and engaging way. It provides a brief overview of both topics and covers common misconceptions and logical fallacies about climate and weather differences.,science and education
This,science and education
activity,science and education
addresses,science and education
climate,science and education
change,science and education
impacts,science and education
that,science and education
affect,science and education
all,science and education
states,science and education
that,science and education
are,science and education
part,science and education
of,science and education
the,science and education
Colorado,science and education
River,science and education
Basin,science and education
and,science and education
are,science and education
dependent,science and education
on,science and education
its,science and education
water.,science and education
Students,science and education
examine,science and education
available,science and education
"data,",science and education
the,science and education
possible,science and education
consequences,science and education
of,science and education
changes,science and education
to,science and education
various,science and education
user,science and education
"groups,",science and education
and,science and education
suggest,science and education
solutions,science and education
to,science and education
adapt,science and education
to,science and education
these,science and education
changes.,science and education
This,science and education
video,science and education
highlights,science and education
a,science and education
variety,science and education
of,science and education
climate,science and education
change,science and education
research,science and education
initiatives,science and education
from,science and education
scientists,science and education
at,science and education
the,science and education
University,science and education
of,science and education
"Colorado,",science and education
Boulder.,science and education
It,science and education
describes,science and education
the,science and education
changing,science and education
dynamics,science and education
of,science and education
Antarctic,science and education
ice,science and education
sheets,science and education
and,science and education
the,science and education
impacts,science and education
of,science and education
reduced,science and education
Arctic,science and education
sea,science and education
ice.,science and education
The,science and education
video,science and education
illustrates,science and education
the,science and education
excitement,science and education
of,science and education
this,science and education
research,science and education
through,science and education
interviews,science and education
and,science and education
video,science and education
clips,science and education
of,science and education
scientists,science and education
in,science and education
the,science and education
field.,science and education
This,science and education
video,science and education
features,science and education
CU,science and education
Boulder,science and education
Professor,science and education
Jeff,science and education
Mitton,science and education
and,science and education
his,science and education
research,science and education
"team,",science and education
who,science and education
study,science and education
the,science and education
effects,science and education
of,science and education
mountain,science and education
pine,science and education
beetle,science and education
infestations,science and education
on,science and education
the,science and education
forest,science and education
ecology,science and education
in,science and education
the,science and education
Rocky,science and education
Mountains.,science and education
They,science and education
explain,science and education
the,science and education
pine,science and education
beetle,science and education
life,science and education
cycle,science and education
and,science and education
how,science and education
they,science and education
attack,science and education
trees.,science and education
An,science and education
outlook,science and education
into,science and education
the,science and education
future,science and education
is,science and education
also,science and education
provided.,science and education
An,science and education
attractive,science and education
concept/mind,science and education
map,science and education
that,science and education
illustrates,science and education
various,science and education
human,science and education
strategies,science and education
for,science and education
responding,science and education
to,science and education
climate,science and education
change.,science and education
It,science and education
was,science and education
developed,science and education
by,science and education
a,science and education
psychologist,science and education
and,science and education
not,science and education
by,science and education
an,science and education
educator,science and education
or,science and education
scientist,science and education
but,science and education
can,science and education
be,science and education
used,science and education
to,science and education
inspire,science and education
discussion,science and education
and,science and education
artistic,science and education
representations,science and education
of,science and education
the,science and education
human,science and education
dimension,science and education
to,science and education
climate,science and education
and,science and education
energy,science and education
issues.,science and education
In,science and education
this,science and education
"activity,",science and education
students,science and education
use,science and education
climate,science and education
data,science and education
to,science and education
develop,science and education
a,science and education
simple,science and education
graph,science and education
of,science and education
how,science and education
climate,science and education
has,science and education
changed,science and education
over,science and education
time,science and education
and,science and education
then,science and education
present,science and education
the,science and education
result,science and education
in,science and education
a,science and education
"blog,",science and education
emphasizing,science and education
effective,science and education
science,science and education
communication.,science and education
This,science and education
activity,science and education
explores,science and education
how,science and education
the,science and education
topic,science and education
of,science and education
climate,science and education
change,science and education
is,science and education
represented,science and education
in,science and education
various,science and education
forms,science and education
of,science and education
"writing,",science and education
from,science and education
scholarly,science and education
articles,science and education
to,science and education
opinion,science and education
pieces,science and education
and,science and education
works,science and education
of,science and education
fiction.,science and education
While,science and education
the,science and education
content,science and education
does,science and education
not,science and education
emphasize,science and education
climate,science and education
science,science and education
"itself,",science and education
it,science and education
instead,science and education
allows,science and education
students,science and education
to,science and education
focus,science and education
on,science and education
how,science and education
the,science and education
science,science and education
is,science and education
being,science and education
portrayed.,science and education
In,science and education
this,science and education
"activity,",science and education
students,science and education
collect,science and education
data,science and education
and,science and education
analyze,science and education
the,science and education
cost,science and education
of,science and education
using,science and education
energy,science and education
in,science and education
their,science and education
homes,science and education
and,science and education
investigate,science and education
one,science and education
method,science and education
of,science and education
reducing,science and education
energy,science and education
use.,science and education
This,science and education
activity,science and education
provides,science and education
educators,science and education
and,science and education
students,science and education
with,science and education
the,science and education
means,science and education
to,science and education
connect,science and education
'energy,science and education
use,science and education
consequences',science and education
and,science and education
'climate,science and education
change,science and education
causes.',science and education
Through,science and education
examining,science and education
home,science and education
energy,science and education
use,science and education
and,science and education
calculating,science and education
both,science and education
pollution,science and education
caused,science and education
by,science and education
the,science and education
generation,science and education
of,science and education
electricity,science and education
and,science and education
potential,science and education
"savings,",science and education
students,science and education
can,science and education
internalize,science and education
these,science and education
issues,science and education
and,science and education
share,science and education
information,science and education
with,science and education
their,science and education
families.,science and education
This,science and education
well-designed,science and education
experiment,science and education
compares,science and education
CO2,science and education
impacts,science and education
on,science and education
salt,science and education
water,science and education
and,science and education
fresh,science and education
water.,science and education
In,science and education
a,science and education
short,science and education
"demonstration,",science and education
students,science and education
examine,science and education
how,science and education
distilled,science and education
water,science and education
"(i.e.,",science and education
pure,science and education
water,science and education
without,science and education
any,science and education
dissolved,science and education
ions,science and education
or,science and education
compounds),science and education
and,science and education
seawater,science and education
are,science and education
affected,science and education
differently,science and education
by,science and education
increasing,science and education
carbon,science and education
dioxide,science and education
in,science and education
the,science and education
air.,science and education
This,science and education
web,science and education
page,science and education
from,science and education
the,science and education
National,science and education
Snow,science and education
and,science and education
Ice,science and education
Data,science and education
Center,science and education
contains,science and education
two,science and education
related,science and education
visualizations,science and education
and,science and education
supporting,science and education
information,science and education
about,science and education
them.,science and education
The,science and education
first,science and education
visualization,science and education
gives,science and education
an,science and education
estimate,science and education
of,science and education
the,science and education
percent,science and education
contribution,science and education
to,science and education
sea,science and education
level,science and education
change,science and education
since,science and education
the,science and education
1990s,science and education
from,science and education
three,science and education
contributors,science and education
-,science and education
small,science and education
glaciers,science and education
and,science and education
ice,science and education
"caps,",science and education
the,science and education
Greenland,science and education
Ice,science and education
Sheet,science and education
and,science and education
the,science and education
Antarctic,science and education
Ice,science and education
Sheet.,science and education
The,science and education
second,science and education
visualization,science and education
shows,science and education
the,science and education
cumulative,science and education
contribution,science and education
to,science and education
sea,science and education
level,science and education
from,science and education
small,science and education
glaciers,science and education
and,science and education
ice,science and education
caps,science and education
plotted,science and education
with,science and education
the,science and education
annual,science and education
global,science and education
surface,science and education
air,science and education
temperature,science and education
anomaly.,science and education
This,science and education
Earth,science and education
Exploration,science and education
Toolbook,science and education
chapter,science and education
is,science and education
a,science and education
detailed,science and education
computer-based,science and education
exploration,science and education
in,science and education
which,science and education
students,science and education
learn,science and education
how,science and education
various,science and education
climatic,science and education
conditions,science and education
impact,science and education
the,science and education
formations,science and education
of,science and education
sediment,science and education
layers,science and education
on,science and education
the,science and education
ocean,science and education
floor.,science and education
They,science and education
analyze,science and education
sediment,science and education
core,science and education
data,science and education
from,science and education
the,science and education
Ross,science and education
Ice,science and education
Shelf,science and education
in,science and education
Antarctica,science and education
for,science and education
evidence,science and education
of,science and education
climate,science and education
changes,science and education
over,science and education
time.,science and education
In,science and education
"addition,",science and education
they,science and education
interact,science and education
with,science and education
various,science and education
tools,science and education
and,science and education
animations,science and education
throughout,science and education
the,science and education
"activity,",science and education
in,science and education
particular,science and education
the,science and education
Paleontological,science and education
Stratigraphic,science and education
Interval,science and education
Construction,science and education
and,science and education
Analysis,science and education
Tool,science and education
(PSICAT),science and education
that,science and education
is,science and education
used,science and education
to,science and education
construct,science and education
a,science and education
climate,science and education
change,science and education
model,science and education
of,science and education
a,science and education
sediment,science and education
core,science and education
from,science and education
core,science and education
images.,science and education
This,science and education
qualitative,science and education
graphic,science and education
illustrates,science and education
the,science and education
various,science and education
factors,science and education
that,science and education
affect,science and education
the,science and education
amount,science and education
of,science and education
solar,science and education
radiation,science and education
hitting,science and education
or,science and education
being,science and education
absorbed,science and education
by,science and education
Earth's,science and education
surface,science and education
such,science and education
as,science and education
"aerosols,",science and education
"clouds,",science and education
and,science and education
albedo.,science and education
A,science and education
set,science and education
of,science and education
eight,science and education
photographs,science and education
compiled,science and education
into,science and education
a,science and education
series,science and education
of,science and education
slides,science and education
explain,science and education
how,science and education
urban,science and education
areas,science and education
are,science and education
facing,science and education
challenges,science and education
in,science and education
keeping,science and education
both,science and education
their,science and education
infrastructure,science and education
and,science and education
their,science and education
residents,science and education
cool,science and education
as,science and education
global,science and education
temperatures,science and education
rise.,science and education
Chicago,science and education
is,science and education
tackling,science and education
that,science and education
problem,science and education
with,science and education
a,science and education
green,science and education
design,science and education
makeover.,science and education
This,science and education
report,science and education
is,science and education
part,science and education
of,science and education
PBS's,science and education
Coping,science and education
with,science and education
Climate,science and education
Change,science and education
series,science and education
and,science and education
could,science and education
challenge,science and education
students,science and education
to,science and education
consider,science and education
engineering,science and education
designs,science and education
to,science and education
help,science and education
their,science and education
own,science and education
cities,science and education
be,science and education
greener.,science and education
This,science and education
teaching,science and education
activity,science and education
addresses,science and education
environmental,science and education
stresses,science and education
on,science and education
corals.,science and education
Students,science and education
assess,science and education
coral,science and education
bleaching,science and education
using,science and education
water,science and education
temperature,science and education
data,science and education
from,science and education
the,science and education
NOAA,science and education
National,science and education
Data,science and education
Buoy,science and education
Center.,science and education
Students,science and education
learn,science and education
about,science and education
the,science and education
habitat,science and education
of,science and education
"corals,",science and education
the,science and education
stresses,science and education
on,science and education
coral,science and education
"populations,",science and education
and,science and education
the,science and education
impact,science and education
of,science and education
increased,science and education
sea,science and education
surface,science and education
temperatures,science and education
on,science and education
coral,science and education
reefs.,science and education
In,science and education
a,science and education
discussion,science and education
"section,",science and education
the,science and education
connection,science and education
between,science and education
coral,science and education
bleaching,science and education
and,science and education
global,science and education
warming,science and education
is,science and education
drawn.,science and education
Coral,science and education
Reefs,science and education
in,science and education
Hot,science and education
Water,science and education
is,science and education
a,science and education
short,science and education
video,science and education
displaying,science and education
computerized,science and education
data,science and education
collected,science and education
on,science and education
the,science and education
number,science and education
of,science and education
reefs,science and education
impacted,science and education
by,science and education
coral,science and education
bleaching,science and education
around,science and education
the,science and education
world.,science and education
This,science and education
2.5,science and education
minute,science and education
video,science and education
presents,science and education
techniques,science and education
used,science and education
in,science and education
climate,science and education
change,science and education
denial,science and education
argumentation,science and education
in,science and education
a,science and education
humorous,science and education
cartoon,science and education
format.,science and education
The,science and education
argumentation,science and education
techniques,science and education
addressed,science and education
are,science and education
misleading,science and education
cherry,science and education
"picking,",science and education
fake,science and education
"experts,",science and education
logical,science and education
"fallacies,",science and education
impossible,science and education
expectations,science and education
and,science and education
conspiracy,science and education
theories.,science and education
In,science and education
this,science and education
activity,science and education
students,science and education
make,science and education
biodiesel,science and education
from,science and education
waste,science and education
vegetable,science and education
oil,science and education
and,science and education
develop,science and education
a,science and education
presentation,science and education
based,science and education
on,science and education
their,science and education
lab,science and education
experience.,science and education
Parts,science and education
of,science and education
the,science and education
activity,science and education
include,science and education
creation,science and education
of,science and education
bio-diesel,science and education
from,science and education
clean,science and education
vegetable,science and education
"oil,",science and education
creation,science and education
of,science and education
bio-diesel,science and education
from,science and education
waste,science and education
vegetable,science and education
"oil,",science and education
chemical,science and education
analysis,science and education
of,science and education
"biodiesel,",science and education
purification,science and education
of,science and education
"biodiesel,",science and education
and,science and education
creation,science and education
of,science and education
soap,science and education
from,science and education
glycerin.,science and education
In,science and education
this,science and education
activity,science and education
students,science and education
make,science and education
biodiesel,science and education
from,science and education
waste,science and education
vegetable,science and education
oil,science and education
and,science and education
develop,science and education
a,science and education
presentation,science and education
based,science and education
on,science and education
their,science and education
lab,science and education
experience.,science and education
Parts,science and education
of,science and education
the,science and education
activity,science and education
include,science and education
creation,science and education
of,science and education
bio-diesel,science and education
from,science and education
clean,science and education
vegetable,science and education
"oil,",science and education
creation,science and education
of,science and education
bio-diesel,science and education
from,science and education
waste,science and education
vegetable,science and education
"oil,",science and education
chemical,science and education
analysis,science and education
of,science and education
"biodiesel,",science and education
purification,science and education
of,science and education
"biodiesel,",science and education
and,science and education
creation,science and education
of,science and education
soap,science and education
from,science and education
glycerin.,science and education
"This short, engaging video created by NASA presents a complex topic via a simple analogy. The idea of positive and negative feedback is demonstrated by Daisyworld - a world with black and white flowers growing on it.",science and education
This visualization tool shows sea ice data from 1978 to the present. Selected data can be animated to show changes in sea ice extent over time. Data is added by the National Snow and Ice Data Center as it becomes available.,science and education
"The students get to be climate detectives as they make a model of sediment cores using different kinds of glass beads and sand. They learn how to examine the types, numbers, and conditions of diatom skeletons in the model sediment cores and tell something about the hypothetical paleoclimate that existed when they were deposited.",science and education
"Students research electricity, its sources, how energy grids function, how to make grids most efficient, and how to bring different types of energy generation together to diversify grids. Students debate the costs and benefits of moving to a modernized Smart Grid.",science and education
"This NASA animation on land cover change zooms into Rondonia, Brazil. It starts with a Landsat satellite image taken in 1975 and dissolves into a second image of the same region taken in 2009 that illustrates a significant amount of land use change.",science and education
"In this activity, students are introduced to tree rings by examining a cross section of a tree, also known as a 'tree cookie.' They discover how tree age can be determined by studying the rings and how ring thickness can be used to deduce times of optimal growing conditions. Next, they investigate simulated tree rings applying the scientific method to explore how climatic conditions varied over time.",science and education
"In this activity, students collect weather data over several days or weeks, graph temperature data, and compare the temperature data collected with long-term climate averages from where they live. Understanding the difference between weather and climate and interpreting local weather data are important first steps to understanding larger-scale global climate changes.",science and education
"This activity illustrates the carbon cycle using an age-appropriate hook, and it includes thorough discussion and hands-on experimentation. Students learn about the geological (ancient) carbon cycle; they investigate the role of dinosaurs in the carbon cycle, and the eventual storage of carbon in the form of chalk. Students discover how the carbon cycle has been occurring for millions of years and is necessary for life on Earth. Finally, they may extend their knowledge to the concept of global warming and how engineers are working to understand the carbon cycle and reduce harmful carbon dioxide emissions.",science and education
"This is a STEM activity to learn how different colors absorb light better than others. Vocabulary and investigating questions are included to facilitate discussion, and a rubric is provided for assessment.",science and education
"A collection of repeat photography of glaciers from the National Snow and Ice Data Center (NSIDC). The photos are taken years apart at or near the same location, and at the same time of year. These images illustrate how dramatically glacier positions can change even over a relatively short period in geological time: 60 to 100 years. Background essay and discussion questions are included.",science and education
"This video provides a good introduction to the field of attribution science. Beginning with an introduction to weather and climate, it describes how severe weather might be linked to climate change and the science behind attribution studies. It gives a good explanation behind how scientists use climate models to study whether severe weather events were influenced by climate change. It also discusses the question, ""does climate change cause extreme weather?"" and provides an introduction to the concepts of probability, causation, and correlation in regards to attribution science (how much climate change influenced an event verses normal variations in weather).",science and education
"The purpose of this hands-on activity is to demonstrate that air has weight and how this fact can be concretely illustrated. Eventually and through more experience gained by conducting mind-engaging activities, the learner will come to a basic understanding that a given volume of air at higher elevations is less dense and has fewer molecules per volume than a similar volume at lower elevations.",science and education
"In this resource, students learn about changes in water availability due to drought in California from 2013 to 2017. This resource provides opportunities for students to interpret data and analyze imagery for observational evidence of drought conditions through maps, satellite images, and photographs.",science and education
"This PBS Learning Media activity addresses drought basics, including its causes and impacts and ways to assess it, by using media from NOAA and NASA. It defines the types of drought, the impacts, monitoring, and responses to drought. Use this resource to stimulate thinking and questions on the complexity of drought and to identify some variables used in defining drought.",science and education
"This animation depicts real-time wind speed and direction at selected heights above Earth's surface, ocean surface currents, and ocean surface temperatures and anomalies.",science and education
"Students first learn about the complexities of Earth's climate system and the different factors contributing to Earth's energy balance. Then, students categorize the factors that influence climate as warming or cooling factors. Finally, students design art pieces to depict the science behind Earth's climate system and share these artistic creations with families and communities.",science and education
"This visualization provides an informative summary of the quarterly seasonal global weather and climate using the 3-D Science on a Sphere format. These video summaries use animations of recent NOAA data and an engaging commentary to review the climate highlights of the past 4 seasons. Topics include, El Nino/La Nina, temperature trends, extreme weather, and emerging climate research.",science and education
"In this video, students learn that scientific evidence strongly suggests that different regions on Earth do not respond equally to increased temperatures. Ice-covered regions appear to be particularly sensitive to even small changes in global temperature. This video segment adapted from NASA's Goddard Space Flight Center details how global warming may already be responsible for a significant reduction in glacial ice, which may in turn have significant consequences for the planet.",science and education
"This short video uses animated imagery from satellite remote sensing systems to illustrate that Earth is a complex, evolving body characterized by ceaseless change. Adapted from NASA, this visualization helps explain why understanding Earth as an integrated system of components and processes is essential to science education.",science and education
This video addresses the importance of efficiency in providing power to an increasingly large global population.,science and education
This video provides a simple introduction to wind turbines and how they generate electricity.,science and education
"In this card game, participants trace back the source of energy for a variety of items to find that they ultimately derive from the Sun. This is a simple activity that lets students move around and discover an aspect of their everyday lives that may not have been apparent to them already.",science and education
"This interactive provides two scenarios for students to look at issues related to energy and climate change: from the perspective of either a family, or a monarch.",science and education
Students use Google Earth to analyze oil consumption per capita in the US and around the world. Students then use spreadsheets to create graphs and calculate statistics regarding per capita energy use among various categories.,science and education
"This activity is a learning game in which student teams are each assigned a different energy source. Working cooperatively, students use their reading, brainstorming, and organizational skills to hide the identity of their team's energy source while trying to guess which energy sources the other teams represent.",science and education
"This pair of interactive visualizations allows students to explore basic and more complex concepts around heat conduction, heat capacity and energy transfer. The basic simulation demonstrates how heating and cooling iron, brick, water, and olive oil adds or removes energy from a system and transfers between objects. At the more advanced level, the systems simulation allows students to see that energy takes various forms, as well as how energy flows and changes from one form of energy into another.",science and education
"This energy game activity engages students in learning about energy sources. This game demonstrates that energy, the environment, and economics are closely tied together. During the course of the game and in the discussion afterward, students learn the concepts of scarcity, opportunity cost, net energy profit, law of diminishing returns, and that availability does not mean usefulness.",science and education
This data visualization describes global and regional energy production. A pie chart shows percentage of each energy source used in various different countries.,science and education
This short video surveys the different current and potential sources of energy - both non-renewable and renewable. It provides some discussion of the pros and cons of the different sources and explains how they are used to produce energy that people can use.,science and education
This visualization includes a series of flow charts showing the relative size of primary energy resources and end uses in the United States for the years 2008-2012.,science and education
"This activity introduces students to different forms of energy, energy transformations, energy storage, and the flow of energy through systems. Students learn that most energy can be traced back to nuclear fusion on the sun.",science and education
"In this video, students explore the work of Jay Keasling, a biologist who is  experimenting with ways to produce a cleaner-burning fuel from biological matter using genetically modified microorganisms.",science and education
